ano_campeonato,data,rodada,estadio,arbitro,publico,publico_max,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,colocacao_mandante,colocacao_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_mandante,gols_visitante,gols_1_tempo_mandante,gols_1_tempo_visitante,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,chutes_bola_parada_mandante,chutes_bola_parada_visitante,defesas_mandante,defesas_visitante,impedimentos_mandante,impedimentos_visitante,chutes_mandante,chutes_visitante,chutes_fora_mandante,chutes_fora_visitante
2022,2022-08-07,21,Estádio Governador Plácido Castelo,Wagner do Nascimento Magalhães,39253.0,60326.0,Fortaleza,Internacional,Juan Pablo Vojvoda,Mano Menezes,18.0,6.0,13000000.0,30550000.0,29.6,25.6,3.0,0.0,1.0,0.0,7.0,5.0,12.0,15.0,14.0,11.0,2.0,4.0,1.0,0.0,16.0,8.0,4.0,4.0
2022,2022-08-21,23,Estádio Governador Plácido Castelo,Leandro Pedro Vuaden,44338.0,60326.0,Fortaleza,Corinthians,Juan Pablo Vojvoda,Vítor Pereira,15.0,3.0,10350000.0,40500000.0,28.6,25.7,1.0,0.0,0.0,0.0,4.0,7.0,14.0,7.0,7.0,13.0,1.0,3.0,0.0,0.0,13.0,7.0,7.0,6.0
2022,2022-10-09,31,Estádio Governador Plácido Castelo,Luiz Flávio de Oliveira ,40968.0,60326.0,Fortaleza,Avaí FC,Juan Pablo Vojvoda,Lisca,11.0,19.0,14950000.0,10400000.0,30.1,28.5,2.0,0.0,0.0,0.0,3.0,6.0,16.0,11.0,11.0,15.0,2.0,3.0,1.0,0.0,16.0,10.0,8.0,5.0
2022,2022-10-25,33,Estádio Governador Plácido Castelo,Raphael Claus,43660.0,60326.0,Fortaleza,Atlético-MG,Juan Pablo Vojvoda,Cuca,9.0,7.0,14550000.0,51000000.0,30.6,27.8,0.0,0.0,0.0,0.0,2.0,11.0,22.0,10.0,10.0,22.0,3.0,0.0,3.0,0.0,4.0,9.0,3.0,4.0
2022,2022-10-28,34,Estádio Governador Plácido Castelo,Flavio Rodrigues de Souza,22341.0,60326.0,Fortaleza,Coritiba FC,Juan Pablo Vojvoda,Guto Ferreira,10.0,15.0,15700000.0,12600000.0,29.6,27.3,3.0,1.0,1.0,0.0,3.0,3.0,15.0,12.0,12.0,14.0,6.0,4.0,1.0,1.0,14.0,16.0,6.0,5.0
2022,2022-11-10,37,Estádio Governador Plácido Castelo,Ramon Abatti,38268.0,60326.0,Fortaleza,RB Bragantino,Juan Pablo Vojvoda,Maurício Barbieri,11.0,14.0,13650000.0,27400000.0,29.3,22.4,6.0,0.0,4.0,0.0,7.0,0.0,17.0,12.0,11.0,17.0,1.0,7.0,1.0,0.0,25.0,4.0,3.0,3.0
2022,2022-04-24,3,Estádio Alfredo Jaconi ,Paulo Roberto Alves Júnior,3920.0,23726.0,Juventude,Cuiabá-MT,Eduardo Baptista,Pintado,16.0,11.0,7800000.0,8500000.0,28.2,30.1,0.0,1.0,0.0,0.0,6.0,7.0,18.0,19.0,19.0,15.0,3.0,2.0,2.0,1.0,13.0,10.0,8.0,4.0
2022,2022-05-09,5,Estádio Alfredo Jaconi ,Bruno Arleu de Araújo,7341.0,23726.0,Juventude,Internacional,Eduardo Baptista,Mano Menezes,19.0,8.0,9780000.0,36900000.0,27.7,27.0,1.0,1.0,0.0,0.0,6.0,3.0,22.0,13.0,11.0,20.0,2.0,4.0,3.0,1.0,11.0,8.0,6.0,3.0
2022,2022-06-05,9,Estádio Alfredo Jaconi ,Jefferson Ferreira Moraes,2573.0,23726.0,Juventude,Fluminense,Eduardo Baptista,Fernando Diniz,19.0,11.0,7400000.0,27550000.0,27.5,30.6,1.0,0.0,1.0,0.0,5.0,7.0,21.0,10.0,10.0,21.0,1.0,3.0,5.0,1.0,11.0,5.0,3.0,4.0
2022,2022-06-15,12,Estádio Alfredo Jaconi ,Rodolpho Toski Marques,3025.0,23726.0,Juventude,Santos,,,19.0,11.0,7250000.0,26300000.0,28.7,26.2,1.0,2.0,1.0,0.0,4.0,9.0,19.0,14.0,13.0,19.0,7.0,0.0,0.0,2.0,10.0,18.0,4.0,7.0
2022,2022-07-17,17,Estádio Alfredo Jaconi ,Vinicius Gonçalves Dias Araujo,4406.0,23726.0,Juventude,Goiás,Umberto Louzer,Jair Ventura,19.0,12.0,5700000.0,8450000.0,28.7,26.2,0.0,0.0,0.0,0.0,7.0,4.0,16.0,16.0,14.0,14.0,2.0,3.0,1.0,2.0,23.0,16.0,12.0,11.0
2022,2022-07-24,19,Estádio Alfredo Jaconi ,Felipe Fernandes,4445.0,23726.0,Juventude,Ceará SC,Umberto Louzer,Marquinhos Santos,20.0,11.0,5800000.0,9550000.0,28.7,30.5,1.0,0.0,0.0,0.0,8.0,3.0,20.0,14.0,13.0,19.0,4.0,6.0,1.0,1.0,13.0,17.0,2.0,9.0
2022,2022-08-21,23,Estádio Alfredo Jaconi ,Raphael Claus,3095.0,23726.0,Juventude,Botafogo,Umberto Louzer,Luís Castro,20.0,12.0,6900000.0,18400000.0,28.9,29.3,2.0,2.0,1.0,0.0,2.0,4.0,19.0,11.0,11.0,17.0,7.0,3.0,2.0,3.0,12.0,19.0,5.0,7.0
2022,2022-09-03,25,Estádio Alfredo Jaconi ,Diego Pombo Lopez,2708.0,23726.0,Juventude,Avaí FC,Umberto Louzer,Eduardo Barroca,20.0,18.0,5680000.0,11500000.0,28.9,28.7,1.0,1.0,0.0,0.0,7.0,3.0,18.0,15.0,14.0,18.0,1.0,6.0,1.0,4.0,20.0,9.0,6.0,6.0
2022,2022-10-16,32,Estádio Alfredo Jaconi ,Felipe Fernandes,1489.0,23726.0,Juventude,Atlético-GO,Lucas Zanella,Eduardo Souza,20.0,18.0,5900000.0,7150000.0,27.1,27.8,1.0,1.0,0.0,0.0,7.0,4.0,10.0,19.0,19.0,9.0,2.0,5.0,0.0,1.0,19.0,8.0,6.0,4.0
2022,2022-11-02,35,Estádio Alfredo Jaconi ,Marcelo de Lima Henrique  ,3412.0,23726.0,Juventude,Coritiba FC,Celso Roth,Guto Ferreira,20.0,15.0,6650000.0,11950000.0,27.5,26.8,0.0,1.0,0.0,0.0,4.0,4.0,11.0,18.0,17.0,11.0,5.0,2.0,0.0,3.0,10.0,20.0,5.0,12.0
2022,2022-04-24,3,Arena Barueri,Anderson Daronco,23973.0,43600.0,Palmeiras,Corinthians,Abel Ferreira,Vítor Pereira,15.0,1.0,91000000.0,43800000.0,27.2,25.3,3.0,0.0,2.0,0.0,12.0,3.0,13.0,13.0,13.0,13.0,1.0,4.0,3.0,0.0,20.0,7.0,9.0,3.0
2022,2022-05-08,5,Allianz Parque,Savio Pereira Sampaio,28776.0,43600.0,Palmeiras,Fluminense,Abel Ferreira,Fernando Diniz,12.0,15.0,86000000.0,29300000.0,27.6,30.6,1.0,1.0,0.0,0.0,6.0,3.0,10.0,13.0,12.0,10.0,1.0,4.0,3.0,0.0,19.0,8.0,6.0,3.0
2022,2022-05-14,6,Allianz Parque,Flavio Rodrigues de Souza,36123.0,43600.0,Palmeiras,RB Bragantino,Abel Ferreira,Maurício Barbieri,14.0,5.0,86700000.0,26500000.0,27.9,24.2,2.0,0.0,1.0,0.0,7.0,4.0,11.0,14.0,14.0,11.0,2.0,5.0,3.0,0.0,14.0,11.0,4.0,5.0
2022,2022-06-05,9,Allianz Parque,Wilton Sampaio,40235.0,43600.0,Palmeiras,Atlético-MG,Abel Ferreira,Antonio Mohamed,1.0,2.0,68750000.0,45400000.0,28.2,29.3,0.0,0.0,0.0,0.0,6.0,2.0,8.0,19.0,19.0,7.0,3.0,3.0,0.0,4.0,16.0,11.0,10.0,5.0
2022,2022-06-10,10,Allianz Parque,Anderson Daronco,33431.0,43600.0,Palmeiras,Botafogo,Abel Ferreira,Luís Castro,2.0,10.0,83500000.0,17980000.0,27.5,27.6,4.0,0.0,3.0,0.0,7.0,4.0,16.0,14.0,14.0,16.0,3.0,2.0,3.0,0.0,14.0,12.0,5.0,7.0
2022,2022-07-19,17,Allianz Parque,Anderson Daronco,39033.0,43600.0,Palmeiras,Cuiabá-MT,Abel Ferreira,Toni Oliveira,1.0,13.0,96500000.0,8750000.0,26.5,28.5,1.0,0.0,0.0,0.0,11.0,4.0,17.0,12.0,10.0,17.0,1.0,8.0,3.0,1.0,16.0,6.0,5.0,3.0
2022,2022-07-24,19,Allianz Parque,Bruno Arleu de Araújo,38658.0,43600.0,Palmeiras,Internacional,Abel Ferreira,Mano Menezes,1.0,6.0,84000000.0,29300000.0,27.4,27.3,2.0,1.0,1.0,0.0,12.0,5.0,12.0,15.0,14.0,11.0,4.0,7.0,4.0,1.0,18.0,11.0,7.0,2.0
2022,2022-08-07,21,Allianz Parque,Jean Pierre Goncalves Lima,38801.0,43600.0,Palmeiras,Goiás,Abel Ferreira,Jair Ventura,1.0,11.0,68000000.0,11500000.0,27.0,26.0,3.0,0.0,2.0,0.0,5.0,4.0,12.0,10.0,9.0,12.0,2.0,5.0,3.0,1.0,19.0,8.0,9.0,5.0
2022,2022-09-11,26,Allianz Parque,Jefferson Ferreira Moraes,39337.0,43600.0,Palmeiras,Juventude,Abel Ferreira,Umberto Louzer,1.0,20.0,87500000.0,6800000.0,28.2,28.9,2.0,1.0,0.0,0.0,14.0,3.0,6.0,15.0,14.0,6.0,0.0,7.0,3.0,1.0,23.0,6.0,11.0,3.0
2022,2022-09-18,27,Allianz Parque,Wilton Sampaio,40337.0,43600.0,Palmeiras,Santos,Abel Ferreira,Orlando Ribeiro,1.0,10.0,87500000.0,39500000.0,28.2,26.3,1.0,0.0,0.0,0.0,8.0,5.0,12.0,12.0,10.0,12.0,3.0,2.0,1.0,1.0,19.0,16.0,4.0,11.0
2022,2022-10-07,30,Allianz Parque,Braulio da Silva Machado,39877.0,43600.0,Palmeiras,Coritiba FC,Abel Ferreira,Guto Ferreira,1.0,15.0,83500000.0,14400000.0,28.3,26.6,4.0,0.0,2.0,0.0,9.0,6.0,16.0,13.0,12.0,15.0,3.0,7.0,4.0,0.0,19.0,11.0,6.0,3.0
2022,2022-10-16,32,Allianz Parque,Flavio Rodrigues de Souza,40795.0,43600.0,Palmeiras,São Paulo,Abel Ferreira,Rogério Ceni,1.0,10.0,78000000.0,29950000.0,28.6,28.0,0.0,0.0,0.0,0.0,15.0,3.0,9.0,14.0,12.0,9.0,1.0,8.0,2.0,0.0,19.0,5.0,6.0,3.0
2022,2022-10-23,33,Allianz Parque,Bruno Arleu de Araújo,40044.0,43600.0,Palmeiras,Avaí FC,Abel Ferreira,Lisca,1.0,19.0,83500000.0,9350000.0,29.1,29.3,3.0,0.0,1.0,0.0,9.0,7.0,12.0,7.0,7.0,12.0,2.0,6.0,3.0,0.0,22.0,10.0,11.0,7.0
2022,2022-11-03,35,Allianz Parque,Wilton Sampaio,29104.0,43600.0,Palmeiras,Fortaleza,Abel Ferreira,Juan Pablo Vojvoda,1.0,9.0,98500000.0,15250000.0,27.5,30.5,4.0,0.0,2.0,0.0,4.0,2.0,11.0,16.0,15.0,11.0,3.0,5.0,3.0,2.0,18.0,8.0,5.0,3.0
2022,2022-04-17,2,Arena Pantanal,Savio Pereira Sampaio,10791.0,42968.0,Cuiabá-MT,Fluminense,Pintado,Abel Braga,7.0,13.0,10000000.0,29600000.0,29.9,29.2,0.0,1.0,0.0,0.0,2.0,5.0,18.0,14.0,13.0,16.0,3.0,1.0,1.0,0.0,5.0,12.0,1.0,8.0
2022,2022-05-22,7,Arena Pantanal,Ramon Abatti,7968.0,42968.0,Cuiabá-MT,Internacional,Luiz Fernando Iubel,Mano Menezes,15.0,10.0,8450000.0,41100000.0,28.6,28.3,1.0,1.0,0.0,0.0,4.0,11.0,9.0,12.0,12.0,8.0,3.0,2.0,2.0,1.0,11.0,14.0,4.0,6.0
2022,2022-05-29,8,Arena Pantanal,Wagner do Nascimento Magalhães,4539.0,42968.0,Cuiabá-MT,Athletico-PR,Luiz Fernando Iubel,Luiz Felipe Scolari,17.0,12.0,6400000.0,28700000.0,29.0,24.9,0.0,1.0,0.0,0.0,8.0,8.0,9.0,17.0,17.0,8.0,7.0,0.0,0.0,4.0,10.0,19.0,6.0,4.0
2022,2022-06-08,10,Arena Pantanal,Marcelo de Lima Henrique  ,22129.0,42968.0,Cuiabá-MT,Corinthians,Toni Oliveira,Vítor Pereira,18.0,1.0,10350000.0,32500000.0,28.8,26.5,1.0,0.0,1.0,0.0,4.0,3.0,10.0,11.0,10.0,9.0,4.0,3.0,0.0,0.0,11.0,11.0,5.0,6.0
2022,2022-06-19,13,Arena Pantanal,Flavio Rodrigues de Souza,7512.0,42968.0,Cuiabá-MT,Ceará SC,Toni Oliveira,Marquinhos Santos,18.0,15.0,9150000.0,9100000.0,28.8,29.7,0.0,0.0,0.0,0.0,7.0,6.0,15.0,10.0,10.0,15.0,1.0,1.0,1.0,6.0,14.0,8.0,8.0,3.0
2022,2022-07-11,16,Arena Pantanal,Jefferson Ferreira Moraes,14719.0,42968.0,Cuiabá-MT,Botafogo,Toni Oliveira,Luís Castro,18.0,9.0,9250000.0,26180000.0,28.5,27.6,2.0,0.0,1.0,0.0,5.0,2.0,7.0,11.0,11.0,6.0,2.0,4.0,2.0,2.0,14.0,6.0,4.0,3.0
2022,2022-07-22,18,Arena Pantanal,Jean Pierre Goncalves Lima,18584.0,42968.0,Cuiabá-MT,Atlético-MG,Toni Oliveira,Antonio Mohamed,15.0,2.0,9750000.0,67000000.0,28.1,27.6,1.0,1.0,0.0,0.0,4.0,2.0,7.0,10.0,10.0,7.0,3.0,5.0,1.0,1.0,16.0,7.0,6.0,1.0
2022,2022-08-14,22,Arena Pantanal,Marielson Alves Silva,6909.0,42968.0,Cuiabá-MT,Juventude,Toni Oliveira,Umberto Louzer,18.0,20.0,11200000.0,7100000.0,28.0,27.8,1.0,0.0,1.0,0.0,5.0,4.0,14.0,14.0,13.0,14.0,3.0,3.0,4.0,2.0,13.0,5.0,6.0,2.0
2022,2022-08-28,24,Arena Pantanal,Jean Pierre Goncalves Lima,19136.0,42968.0,Cuiabá-MT,Santos,Toni Oliveira,Lisca,16.0,8.0,9150000.0,31000000.0,28.7,27.9,0.0,0.0,0.0,0.0,14.0,2.0,13.0,6.0,6.0,12.0,1.0,7.0,0.0,4.0,21.0,7.0,6.0,3.0
2022,2022-09-05,25,Arena Pantanal,Wagner do Nascimento Magalhães,33050.0,42968.0,Cuiabá-MT,São Paulo,Toni Oliveira,Rogério Ceni,17.0,13.0,11950000.0,23500000.0,28.4,26.9,1.0,1.0,1.0,0.0,7.0,5.0,18.0,9.0,9.0,16.0,1.0,3.0,5.0,4.0,12.0,10.0,6.0,6.0
2022,2022-09-29,28,Arena Pantanal,Dyorgines Jose Padovani,3364.0,42968.0,Cuiabá-MT,América-MG,Toni Oliveira,Vagner Mancini,18.0,8.0,9650000.0,7450000.0,28.4,30.7,2.0,1.0,1.0,0.0,2.0,4.0,13.0,14.0,13.0,11.0,7.0,1.0,2.0,1.0,11.0,18.0,5.0,8.0
2022,2022-10-09,31,Arena Pantanal,Raphael Claus,40059.0,42968.0,Cuiabá-MT,Flamengo,Toni Oliveira,Mário Jorge,17.0,5.0,8150000.0,38550000.0,28.4,28.6,1.0,2.0,0.0,0.0,7.0,6.0,14.0,11.0,11.0,14.0,3.0,4.0,1.0,2.0,21.0,17.0,6.0,9.0
2022,2022-10-28,34,Arena Pantanal,Luiz Flávio de Oliveira ,4680.0,42968.0,Cuiabá-MT,Avaí FC,,,18.0,19.0,8850000.0,8830000.0,28.6,30.7,1.0,0.0,0.0,0.0,10.0,6.0,15.0,11.0,10.0,14.0,8.0,2.0,0.0,1.0,11.0,13.0,5.0,5.0
2022,2022-11-06,36,Arena Pantanal,Braulio da Silva Machado,22448.0,42968.0,Cuiabá-MT,Palmeiras,Toni Oliveira,Abel Ferreira,16.0,1.0,8150000.0,82300000.0,29.3,27.0,1.0,1.0,1.0,0.0,4.0,9.0,13.0,8.0,6.0,13.0,11.0,3.0,2.0,3.0,12.0,28.0,5.0,8.0
2022,2022-11-13,38,Arena Pantanal,Flavio Rodrigues de Souza,17392.0,42968.0,Cuiabá-MT,Coritiba FC,Toni Oliveira,Guto Ferreira,16.0,15.0,7950000.0,9600000.0,28.3,27.2,2.0,1.0,2.0,0.0,8.0,1.0,9.0,8.0,8.0,9.0,1.0,6.0,2.0,2.0,17.0,4.0,7.0,1.0
2022,2022-04-09,1,Estádio Jornalista Mário Filho,Anderson Daronco,20787.0,82238.0,Fluminense,Santos,Abel Braga,Fabián Bustos,13.0,12.0,28050000.0,29500000.0,28.7,26.0,0.0,0.0,0.0,0.0,8.0,1.0,14.0,18.0,18.0,14.0,1.0,6.0,0.0,4.0,26.0,3.0,11.0,2.0
2022,2022-04-24,3,Estádio Jornalista Mário Filho,Braulio da Silva Machado,16176.0,82238.0,Fluminense,Internacional,Abel Braga,Cauan Almeida,6.0,13.0,28250000.0,37300000.0,29.3,29.0,0.0,1.0,0.0,0.0,5.0,4.0,15.0,12.0,12.0,14.0,4.0,2.0,4.0,2.0,12.0,12.0,4.0,4.0
2022,2022-05-15,6,Estádio General Sylvio Raulino de Oliveira,Ramon Abatti,4722.0,18238.0,Fluminense,Athletico-PR,Fernando Diniz,Luiz Felipe Scolari,16.0,13.0,36600000.0,29050000.0,28.5,24.2,2.0,1.0,1.0,0.0,4.0,5.0,12.0,12.0,11.0,12.0,2.0,4.0,1.0,1.0,11.0,12.0,3.0,3.0
2022,2022-06-19,13,Estádio Jornalista Mário Filho,Paulo Roberto Alves Júnior,15530.0,82238.0,Fluminense,Avaí FC,Fernando Diniz,Eduardo Barroca,11.0,7.0,33850000.0,7380000.0,28.6,29.1,2.0,0.0,1.0,0.0,6.0,3.0,8.0,15.0,15.0,7.0,4.0,1.0,1.0,4.0,19.0,9.0,11.0,4.0
2022,2022-07-03,15,Estádio Jornalista Mário Filho,Wilton Sampaio,44782.0,82238.0,Fluminense,Corinthians,Fernando Diniz,Vítor Pereira,6.0,2.0,27550000.0,19500000.0,28.0,25.1,4.0,0.0,2.0,0.0,6.0,4.0,11.0,12.0,12.0,8.0,2.0,2.0,4.0,0.0,15.0,3.0,4.0,1.0
2022,2022-07-10,16,Estádio Jornalista Mário Filho,Luiz Flávio de Oliveira ,63707.0,65398.0,Fluminense,Ceará SC,Fernando Diniz,Marquinhos Santos,6.0,15.0,26350000.0,10250000.0,28.4,30.4,2.0,1.0,1.0,0.0,9.0,10.0,16.0,17.0,17.0,16.0,5.0,4.0,0.0,2.0,18.0,17.0,8.0,4.0
2022,2022-07-24,19,Estádio General Sylvio Raulino de Oliveira,André Luiz de Freitas Castro,9877.0,17238.0,Fluminense,RB Bragantino,Fernando Diniz,Maurício Barbieri,4.0,8.0,24350000.0,30750000.0,29.1,23.5,2.0,1.0,0.0,0.0,9.0,5.0,11.0,20.0,18.0,11.0,1.0,5.0,2.0,4.0,24.0,5.0,11.0,3.0
2022,2022-08-07,21,Estádio Jornalista Mário Filho,Flavio Rodrigues de Souza,46323.0,82238.0,Fluminense,Cuiabá-MT,Fernando Diniz,Toni Oliveira,3.0,17.0,19350000.0,11700000.0,30.6,28.2,1.0,0.0,1.0,0.0,11.0,6.0,11.0,14.0,14.0,10.0,1.0,4.0,1.0,2.0,10.0,8.0,4.0,2.0
2022,2022-08-21,23,Estádio Jornalista Mário Filho,Paulo Cesar Zanovelli,24029.0,82238.0,Fluminense,Coritiba FC,Fernando Diniz,Guto Ferreira,4.0,18.0,34400000.0,4900000.0,27.9,26.6,5.0,2.0,2.0,0.0,11.0,3.0,13.0,13.0,13.0,13.0,1.0,1.0,1.0,3.0,15.0,7.0,5.0,1.0
2022,2022-09-11,26,Estádio Jornalista Mário Filho,Paulo Roberto Alves Júnior,26533.0,82238.0,Fluminense,Fortaleza,Fernando Diniz,Juan Pablo Vojvoda,5.0,12.0,33300000.0,11850000.0,28.8,30.0,2.0,1.0,1.0,0.0,5.0,6.0,7.0,19.0,19.0,7.0,2.0,4.0,5.0,6.0,15.0,11.0,5.0,5.0
2022,2022-09-29,28,Estádio Jornalista Mário Filho,Edina Alves Batista,23396.0,82238.0,Fluminense,Juventude,Fernando Diniz,Umberto Louzer,3.0,20.0,32550000.0,7300000.0,29.3,28.7,4.0,0.0,2.0,0.0,5.0,5.0,5.0,9.0,7.0,5.0,3.0,2.0,2.0,3.0,21.0,10.0,9.0,2.0
2022,2022-11-09,37,Estádio Jornalista Mário Filho,Paulo Cesar Zanovelli,35410.0,82238.0,Fluminense,Goiás,Fernando Diniz,Jair Ventura,3.0,13.0,28900000.0,11830000.0,28.7,27.3,3.0,0.0,0.0,0.0,11.0,3.0,10.0,11.0,9.0,10.0,1.0,6.0,6.0,3.0,23.0,9.0,6.0,6.0
2022,2022-04-11,1,Estádio Cícero Pompeu de Toledo,Wagner do Nascimento Magalhães,20606.0,72039.0,São Paulo,Athletico-PR,Rogério Ceni,Alberto Valentim,1.0,20.0,31300000.0,34700000.0,27.4,24.3,4.0,0.0,1.0,0.0,5.0,5.0,17.0,14.0,14.0,17.0,0.0,4.0,2.0,2.0,18.0,7.0,7.0,5.0
2022,2022-06-12,11,Estádio Cícero Pompeu de Toledo,Savio Pereira Sampaio,26847.0,72039.0,São Paulo,América-MG,Rogério Ceni,Vagner Mancini,6.0,9.0,32400000.0,9350000.0,27.2,31.7,1.0,0.0,1.0,0.0,2.0,4.0,14.0,16.0,15.0,14.0,5.0,1.0,2.0,0.0,15.0,11.0,8.0,5.0
2022,2022-06-19,13,Estádio Cícero Pompeu de Toledo,Anderson Daronco,31055.0,72039.0,São Paulo,Palmeiras,Rogério Ceni,Abel Ferreira,5.0,1.0,33800000.0,96000000.0,26.9,26.4,1.0,2.0,1.0,0.0,3.0,7.0,17.0,9.0,9.0,16.0,4.0,2.0,1.0,2.0,12.0,23.0,6.0,9.0
2022,2022-06-26,14,Estádio Cícero Pompeu de Toledo,André Luiz de Freitas Castro,20466.0,72039.0,São Paulo,Juventude,Rogério Ceni,Umberto Louzer,9.0,20.0,30400000.0,6600000.0,29.0,28.8,0.0,0.0,0.0,0.0,16.0,1.0,15.0,7.0,7.0,15.0,2.0,9.0,0.0,1.0,29.0,4.0,12.0,2.0
2022,2022-08-14,22,Estádio Cícero Pompeu de Toledo,Paulo Cesar Zanovelli,31358.0,72039.0,São Paulo,RB Bragantino,Rogério Ceni,Maurício Barbieri,11.0,8.0,28500000.0,42350000.0,28.7,25.2,3.0,0.0,1.0,0.0,13.0,4.0,17.0,10.0,8.0,16.0,4.0,1.0,4.0,1.0,16.0,11.0,8.0,6.0
2022,2022-09-26,28,Estádio Cícero Pompeu de Toledo,Bruno Arleu de Araújo,36510.0,72039.0,São Paulo,Avaí FC,Rogério Ceni,Lisca,13.0,17.0,32500000.0,14050000.0,28.6,29.4,4.0,0.0,3.0,0.0,9.0,4.0,13.0,8.0,8.0,13.0,2.0,2.0,1.0,1.0,17.0,7.0,7.0,4.0
2022,2022-10-21,29,Estádio Cícero Pompeu de Toledo,Flavio Rodrigues de Souza,14993.0,72039.0,São Paulo,Coritiba FC,Rogério Ceni,Guto Ferreira,12.0,15.0,31000000.0,13200000.0,27.5,26.9,3.0,1.0,1.0,0.0,5.0,3.0,11.0,12.0,10.0,11.0,3.0,5.0,6.0,2.0,20.0,13.0,8.0,6.0
2022,2022-10-09,31,Estádio Cícero Pompeu de Toledo,Jean Pierre Goncalves Lima,23918.0,72039.0,São Paulo,Botafogo,Rogério Ceni,Luís Castro,8.0,10.0,31350000.0,21600000.0,29.0,30.5,0.0,1.0,0.0,0.0,10.0,4.0,16.0,8.0,8.0,15.0,0.0,2.0,4.0,3.0,8.0,7.0,3.0,4.0
2022,2022-10-28,34,Estádio Cícero Pompeu de Toledo,Bruno Arleu de Araújo,17598.0,72039.0,São Paulo,Atlético-GO,Rogério Ceni,Eduardo Souza,8.0,17.0,27300000.0,6350000.0,27.8,27.5,2.0,1.0,1.0,0.0,4.0,7.0,10.0,12.0,12.0,9.0,7.0,0.0,2.0,0.0,13.0,19.0,6.0,9.0
2022,2022-04-17,2,Estádio Raimundo Sampaio,Ramon Abatti,1559.0,25000.0,América-MG,Juventude,Vagner Mancini,Eduardo Baptista,15.0,8.0,8650000.0,8000000.0,31.1,29.2,4.0,1.0,2.0,0.0,5.0,5.0,19.0,11.0,11.0,18.0,3.0,5.0,2.0,2.0,22.0,13.0,9.0,3.0
2022,2022-04-30,4,Estádio Raimundo Sampaio,Jefferson Ferreira Moraes,2433.0,25000.0,América-MG,Athletico-PR,Vagner Mancini,Fábio Carille,15.0,16.0,9450000.0,21550000.0,30.0,24.0,1.0,0.0,0.0,0.0,6.0,11.0,19.0,12.0,12.0,18.0,5.0,2.0,4.0,3.0,7.0,13.0,4.0,5.0
2022,2022-05-22,7,Estádio Raimundo Sampaio,Raphael Claus,4236.0,25000.0,América-MG,Botafogo,Vagner Mancini,Luís Castro,8.0,4.0,5800000.0,30880000.0,28.7,28.0,1.0,1.0,1.0,0.0,3.0,5.0,19.0,9.0,8.0,15.0,4.0,3.0,3.0,1.0,12.0,8.0,5.0,2.0
2022,2022-06-16,12,Estádio Raimundo Sampaio,Anderson Daronco,2599.0,25000.0,América-MG,Fluminense,Vagner Mancini,Fernando Diniz,9.0,8.0,9000000.0,32850000.0,31.4,29.2,0.0,0.0,0.0,0.0,3.0,8.0,12.0,9.0,9.0,11.0,3.0,3.0,0.0,1.0,9.0,20.0,3.0,10.0
2022,2022-07-03,15,Estádio Raimundo Sampaio,Caio Max Augusto Vieira,2339.0,25000.0,América-MG,Goiás,Vagner Mancini,Jair Ventura,17.0,14.0,8300000.0,8750000.0,29.6,26.9,1.0,0.0,0.0,0.0,11.0,3.0,14.0,8.0,7.0,14.0,3.0,4.0,2.0,2.0,21.0,21.0,7.0,10.0
2022,2022-07-22,18,Estádio Raimundo Sampaio,Braulio da Silva Machado,6462.0,25000.0,América-MG,Palmeiras,Vagner Mancini,Abel Ferreira,17.0,1.0,10900000.0,78000000.0,29.6,27.7,0.0,1.0,0.0,0.0,7.0,7.0,16.0,6.0,6.0,16.0,4.0,3.0,1.0,2.0,15.0,17.0,8.0,9.0
2022,2022-08-14,22,Estádio Raimundo Sampaio,Paulo Roberto Alves Júnior,2978.0,25000.0,América-MG,Santos,Vagner Mancini,Lisca,10.0,9.0,10150000.0,27200000.0,29.2,26.8,1.0,0.0,1.0,0.0,6.0,6.0,16.0,9.0,9.0,15.0,2.0,4.0,1.0,1.0,16.0,11.0,8.0,5.0
2022,2022-09-04,25,Estádio Raimundo Sampaio,Dyorgines Jose Padovani,2840.0,25000.0,América-MG,Coritiba FC,Vagner Mancini,Guto Ferreira,9.0,16.0,10550000.0,9300000.0,28.3,27.4,2.0,0.0,1.0,0.0,4.0,5.0,19.0,8.0,8.0,18.0,2.0,8.0,0.0,4.0,25.0,11.0,7.0,5.0
2022,2022-09-18,27,Estádio Raimundo Sampaio,Bruno Arleu de Araújo,6416.0,25000.0,América-MG,Corinthians,Vagner Mancini,Vítor Pereira,8.0,5.0,6350000.0,35100000.0,31.0,24.8,1.0,0.0,0.0,0.0,4.0,8.0,14.0,12.0,12.0,13.0,3.0,6.0,2.0,1.0,16.0,11.0,5.0,4.0
2022,2022-11-02,35,Estádio Raimundo Sampaio,Bruno Arleu de Araújo,3474.0,25000.0,América-MG,Internacional,Vagner Mancini,Mano Menezes,11.0,2.0,8750000.0,35050000.0,31.3,28.1,1.0,0.0,0.0,0.0,6.0,8.0,7.0,11.0,11.0,7.0,3.0,4.0,1.0,2.0,17.0,13.0,6.0,6.0
